group_index,prev_code_path,prev_code_sha10,missing_ops,json_path,n_ops
03012_index_4/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03012_index_4_step1.py,254cae96c8,,/data/baiyixue/CAD/cleaned_json/03012_index_4.json,1
03012_index_4/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03012_index_4_step2.py,366611bb3a,,/data/baiyixue/CAD/cleaned_json/03012_index_4.json,2
03012_index_4/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03012_index_4_step3.py,d435f91720,,/data/baiyixue/CAD/cleaned_json/03012_index_4.json,3
03013_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03013_index_1_step1.py,116565ac55,,/data/baiyixue/CAD/cleaned_json/03013_index_1.json,1
03013_index_3/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03013_index_3_step1.py,116565ac55,,/data/baiyixue/CAD/cleaned_json/03013_index_3.json,1
03014_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03014_index_1_step1.py,b9eb7a329e,,/data/baiyixue/CAD/cleaned_json/03014_index_1.json,1
03014_index_2/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03014_index_2.json,
03014_index_2/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03014_index_2_step1.py,b9eb7a329e,,/data/baiyixue/CAD/cleaned_json/03014_index_2.json,1
03015_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03015_index_1_step1.py,c1ceaecea6,,/data/baiyixue/CAD/cleaned_json/03015_index_1.json,1
03015_index_2/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03015_index_2.json,
03015_index_2/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03015_index_2_step1.py,c1ceaecea6,,/data/baiyixue/CAD/cleaned_json/03015_index_2.json,1
03015_index_3/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03015_index_3.json,
03015_index_3/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03015_index_3_step1.py,24e84c9556,,/data/baiyixue/CAD/cleaned_json/03015_index_3.json,1
03015_index_3/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03015_index_3_step2.py,598ba23bfa,,/data/baiyixue/CAD/cleaned_json/03015_index_3.json,3
03016_index_2/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03016_index_2.json,
03016_index_2/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03016_index_2_step1.py,2b6fffd884,,/data/baiyixue/CAD/cleaned_json/03016_index_2.json,1
03016_index_2/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03016_index_2_step2.py,45d924ee2d,,/data/baiyixue/CAD/cleaned_json/03016_index_2.json,2
03016_index_2/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03016_index_2_step3.py,3a8ef7472b,,/data/baiyixue/CAD/cleaned_json/03016_index_2.json,3
03016_index_2/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/03016_index_2_step4.py,cd4d5f0a46,,/data/baiyixue/CAD/cleaned_json/03016_index_2.json,4
03016_index_3/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03016_index_3_step3.py,a9de6f4ab4,,/data/baiyixue/CAD/cleaned_json/03016_index_3.json,4
03016_index_4/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03016_index_4_step2.py,45d924ee2d,,/data/baiyixue/CAD/cleaned_json/03016_index_4.json,2
03016_index_4/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03016_index_4_step3.py,a9de6f4ab4,,/data/baiyixue/CAD/cleaned_json/03016_index_4.json,4
03016_index_5/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03016_index_5.json,
03016_index_5/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03016_index_5_step1.py,5cc3998ffe,,/data/baiyixue/CAD/cleaned_json/03016_index_5.json,1
03016_index_5/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03016_index_5_step2.py,9f1442b0e9,,/data/baiyixue/CAD/cleaned_json/03016_index_5.json,2
03016_index_5/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03016_index_5_step3.py,65b9870b58,,/data/baiyixue/CAD/cleaned_json/03016_index_5.json,3
03016_index_5/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/03016_index_5_step4.py,eb9c6ccfb9,,/data/baiyixue/CAD/cleaned_json/03016_index_5.json,4
03016_index_5/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/03016_index_5_step5.py,d951c07068,,/data/baiyixue/CAD/cleaned_json/03016_index_5.json,5
03017_index_3/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03017_index_3.json,
03017_index_3/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03017_index_3_step1.py,ffe1b3f325,,/data/baiyixue/CAD/cleaned_json/03017_index_3.json,1
03017_index_3/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03017_index_3_step2.py,223e6387fe,,/data/baiyixue/CAD/cleaned_json/03017_index_3.json,9
03018_index_5/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03018_index_5.json,
03018_index_5/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03018_index_5_step1.py,b84e491d84,,/data/baiyixue/CAD/cleaned_json/03018_index_5.json,1
03018_index_5/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03018_index_5_step2.py,4d3463f78e,,/data/baiyixue/CAD/cleaned_json/03018_index_5.json,2
03018_index_5/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03018_index_5_step3.py,134b827396,,/data/baiyixue/CAD/cleaned_json/03018_index_5.json,4
03020_index_1/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03020_index_1.json,
03020_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03020_index_1_step1.py,805b8c6ed0,,/data/baiyixue/CAD/cleaned_json/03020_index_1.json,1
03020_index_1/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03020_index_1_step2.py,64776e857b,,/data/baiyixue/CAD/cleaned_json/03020_index_1.json,3
03020_index_4/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03020_index_4.json,
03020_index_4/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03020_index_4_step1.py,701f1d2652,,/data/baiyixue/CAD/cleaned_json/03020_index_4.json,1
03020_index_4/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03020_index_4_step2.py,7d6617c0c0,,/data/baiyixue/CAD/cleaned_json/03020_index_4.json,3
03020_index_4/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03020_index_4_step3.py,4dabca6072,,/data/baiyixue/CAD/cleaned_json/03020_index_4.json,5
03021_index_4/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03021_index_4_step3.py,16dab007b5,,/data/baiyixue/CAD/cleaned_json/03021_index_4.json,4
03021_index_5/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03021_index_5.json,
03021_index_5/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03021_index_5_step1.py,c27435e0b0,,/data/baiyixue/CAD/cleaned_json/03021_index_5.json,1
03021_index_5/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03021_index_5_step2.py,079629a0af,,/data/baiyixue/CAD/cleaned_json/03021_index_5.json,2
03021_index_5/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03021_index_5_step3.py,e7a7094a8d,,/data/baiyixue/CAD/cleaned_json/03021_index_5.json,4
03022_index_1/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03022_index_1.json,
03022_index_2/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03022_index_2_step1.py,75bc1dd5b4,,/data/baiyixue/CAD/cleaned_json/03022_index_2.json,1
03022_index_3/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03022_index_3.json,
03022_index_3/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03022_index_3_step1.py,5733b11cc4,,/data/baiyixue/CAD/cleaned_json/03022_index_3.json,1
03022_index_3/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03022_index_3_step2.py,531dd7bd59,,/data/baiyixue/CAD/cleaned_json/03022_index_3.json,3
03022_index_3/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03022_index_3_step3.py,d3bc1d42be,,/data/baiyixue/CAD/cleaned_json/03022_index_3.json,5
03023_index_3/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03023_index_3.json,
03023_index_3/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03023_index_3_step1.py,d9130e0a5d,,/data/baiyixue/CAD/cleaned_json/03023_index_3.json,1
03023_index_3/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03023_index_3_step2.py,f82507be56,,/data/baiyixue/CAD/cleaned_json/03023_index_3.json,2
03024_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03024_index_1_step1.py,c41b581fc0,,/data/baiyixue/CAD/cleaned_json/03024_index_1.json,1
03024_index_1/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03024_index_1_step2.py,77f257529b,,/data/baiyixue/CAD/cleaned_json/03024_index_1.json,2
03024_index_2/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03024_index_2_step2.py,1572610355,,/data/baiyixue/CAD/cleaned_json/03024_index_2.json,2
03024_index_4/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03024_index_4.json,
03024_index_4/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03024_index_4_step1.py,3f77f9a0e6,,/data/baiyixue/CAD/cleaned_json/03024_index_4.json,1
03024_index_4/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03024_index_4_step2.py,7c9e04ee90,,/data/baiyixue/CAD/cleaned_json/03024_index_4.json,2
03024_index_4/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03024_index_4_step3.py,a9ab58b9ab,,/data/baiyixue/CAD/cleaned_json/03024_index_4.json,3
03025_index_2/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03025_index_2_step1.py,e3958d6a14,,/data/baiyixue/CAD/cleaned_json/03025_index_2.json,1
03025_index_3/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03025_index_3_step1.py,8d34a4d1f2,,/data/baiyixue/CAD/cleaned_json/03025_index_3.json,1
03025_index_3/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03025_index_3_step2.py,ecc14d327a,,/data/baiyixue/CAD/cleaned_json/03025_index_3.json,2
03026_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03026_index_1_step1.py,868a98ddb5,,/data/baiyixue/CAD/cleaned_json/03026_index_1.json,1
03026_index_3/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03026_index_3.json,
03026_index_3/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03026_index_3_step1.py,4fc817f1ca,,/data/baiyixue/CAD/cleaned_json/03026_index_3.json,1
03026_index_3/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03026_index_3_step2.py,8419ff21c3,,/data/baiyixue/CAD/cleaned_json/03026_index_3.json,2
03027_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03027_index_1_step1.py,0c4fe322d6,,/data/baiyixue/CAD/cleaned_json/03027_index_1.json,1
03028_index_2/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03028_index_2_step1.py,f83e6e5c58,,/data/baiyixue/CAD/cleaned_json/03028_index_2.json,1
03028_index_2/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03028_index_2_step2.py,7334f5aaaf,,/data/baiyixue/CAD/cleaned_json/03028_index_2.json,2
03028_index_3/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03028_index_3_step2.py,7334f5aaaf,,/data/baiyixue/CAD/cleaned_json/03028_index_3.json,2
03028_index_4/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03028_index_4.json,
03028_index_4/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03028_index_4_step1.py,3e41ad9103,,/data/baiyixue/CAD/cleaned_json/03028_index_4.json,1
03028_index_4/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03028_index_4_step2.py,6435a74316,,/data/baiyixue/CAD/cleaned_json/03028_index_4.json,2
03028_index_4/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03028_index_4_step3.py,890ab0b8da,,/data/baiyixue/CAD/cleaned_json/03028_index_4.json,3
03029_index_3/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03029_index_3.json,
03029_index_3/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03029_index_3_step1.py,c41b581fc0,,/data/baiyixue/CAD/cleaned_json/03029_index_3.json,1
03029_index_3/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03029_index_3_step2.py,1572610355,,/data/baiyixue/CAD/cleaned_json/03029_index_3.json,2
03029_index_4/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03029_index_4.json,
03029_index_4/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03029_index_4_step1.py,a55b8d379b,,/data/baiyixue/CAD/cleaned_json/03029_index_4.json,1
03029_index_4/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03029_index_4_step2.py,fc014ff0c0,,/data/baiyixue/CAD/cleaned_json/03029_index_4.json,2
03029_index_4/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03029_index_4_step3.py,95f1256d2d,,/data/baiyixue/CAD/cleaned_json/03029_index_4.json,3
03031_index_2/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03031_index_2.json,
03031_index_2/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03031_index_2_step1.py,c80aa9f91c,,/data/baiyixue/CAD/cleaned_json/03031_index_2.json,1
03031_index_3/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03031_index_3.json,
03031_index_3/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03031_index_3_step1.py,e56db42f56,,/data/baiyixue/CAD/cleaned_json/03031_index_3.json,1
03032_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03032_index_1_step1.py,c677c3ddf3,,/data/baiyixue/CAD/cleaned_json/03032_index_1.json,1
03032_index_1/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03032_index_1_step2.py,c96b953e3f,,/data/baiyixue/CAD/cleaned_json/03032_index_1.json,2
03032_index_2/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03032_index_2.json,
03032_index_2/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03032_index_2_step1.py,c677c3ddf3,,/data/baiyixue/CAD/cleaned_json/03032_index_2.json,1
03032_index_2/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03032_index_2_step2.py,c0ed3a58e7,,/data/baiyixue/CAD/cleaned_json/03032_index_2.json,2
03032_index_4/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03032_index_4_step2.py,c0ed3a58e7,,/data/baiyixue/CAD/cleaned_json/03032_index_4.json,2
03032_index_4/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03032_index_4_step3.py,fdb91d467a,,/data/baiyixue/CAD/cleaned_json/03032_index_4.json,3
03032_index_5/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/03032_index_5_step4.py,13cc44af54,,/data/baiyixue/CAD/cleaned_json/03032_index_5.json,4
03032_index_6/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03032_index_6_step1.py,c677c3ddf3,,/data/baiyixue/CAD/cleaned_json/03032_index_6.json,1
03032_index_6/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03032_index_6_step2.py,7de9fb8102,,/data/baiyixue/CAD/cleaned_json/03032_index_6.json,2
03032_index_6/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03032_index_6_step3.py,5f06828509,,/data/baiyixue/CAD/cleaned_json/03032_index_6.json,3
03032_index_6/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/03032_index_6_step4.py,50e8e9c29d,,/data/baiyixue/CAD/cleaned_json/03032_index_6.json,4
03033_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03033_index_1_step1.py,0fee906580,,/data/baiyixue/CAD/cleaned_json/03033_index_1.json,1
03033_index_1/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03033_index_1_step2.py,97ef29b06c,,/data/baiyixue/CAD/cleaned_json/03033_index_1.json,2
03033_index_1/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03033_index_1_step3.py,f0526ff53b,,/data/baiyixue/CAD/cleaned_json/03033_index_1.json,3
03033_index_2/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03033_index_2_step2.py,c79653d428,,/data/baiyixue/CAD/cleaned_json/03033_index_2.json,2
03033_index_2/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03033_index_2_step3.py,2e64eedc6e,,/data/baiyixue/CAD/cleaned_json/03033_index_2.json,3
03033_index_3/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03033_index_3.json,
03033_index_3/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03033_index_3_step1.py,0fee906580,,/data/baiyixue/CAD/cleaned_json/03033_index_3.json,1
03033_index_3/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03033_index_3_step2.py,b10dee5ff8,,/data/baiyixue/CAD/cleaned_json/03033_index_3.json,3
03033_index_4/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03033_index_4_step2.py,b10dee5ff8,,/data/baiyixue/CAD/cleaned_json/03033_index_4.json,3
03033_index_5/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03033_index_5.json,
03033_index_5/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03033_index_5_step1.py,36517b98ab,,/data/baiyixue/CAD/cleaned_json/03033_index_5.json,1
03033_index_5/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03033_index_5_step2.py,04c5d945c6,,/data/baiyixue/CAD/cleaned_json/03033_index_5.json,3
03033_index_5/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03033_index_5_step3.py,6cb8398a34,,/data/baiyixue/CAD/cleaned_json/03033_index_5.json,4
03034_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03034_index_1_step1.py,9d65379f4a,,/data/baiyixue/CAD/cleaned_json/03034_index_1.json,1
03034_index_1/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03034_index_1_step2.py,fe244393d0,,/data/baiyixue/CAD/cleaned_json/03034_index_1.json,2
03034_index_1/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03034_index_1_step3.py,22c76902d5,,/data/baiyixue/CAD/cleaned_json/03034_index_1.json,3
03034_index_2/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03034_index_2_step2.py,5ea7f5cacf,,/data/baiyixue/CAD/cleaned_json/03034_index_2.json,2
03034_index_2/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03034_index_2_step3.py,0363c982dd,,/data/baiyixue/CAD/cleaned_json/03034_index_2.json,3
03034_index_3/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03034_index_3.json,
03034_index_3/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03034_index_3_step1.py,9d65379f4a,,/data/baiyixue/CAD/cleaned_json/03034_index_3.json,1
03034_index_3/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03034_index_3_step2.py,fe51031e7b,,/data/baiyixue/CAD/cleaned_json/03034_index_3.json,3
03034_index_4/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03034_index_4_step2.py,fe51031e7b,,/data/baiyixue/CAD/cleaned_json/03034_index_4.json,3
03034_index_5/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03034_index_5.json,
03034_index_5/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03034_index_5_step1.py,f2f454a1ae,,/data/baiyixue/CAD/cleaned_json/03034_index_5.json,1
03034_index_5/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03034_index_5_step2.py,74486ede42,,/data/baiyixue/CAD/cleaned_json/03034_index_5.json,3
03034_index_5/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03034_index_5_step3.py,7104441b5c,,/data/baiyixue/CAD/cleaned_json/03034_index_5.json,4
03035_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_1_step1.py,a424c6a6ba,,/data/baiyixue/CAD/cleaned_json/03035_index_1.json,1
03035_index_2/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_2_step2.py,45ec560cb1,,/data/baiyixue/CAD/cleaned_json/03035_index_2.json,81
03035_index_2/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_2_step3.py,96ce2463ae,,/data/baiyixue/CAD/cleaned_json/03035_index_2.json,82
03035_index_2/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_2_step4.py,d5b3743838,,/data/baiyixue/CAD/cleaned_json/03035_index_2.json,98
03035_index_3/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03035_index_3.json,
03035_index_3/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_3_step2.py,2d5dc945c5,,/data/baiyixue/CAD/cleaned_json/03035_index_3.json,86
03035_index_3/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_3_step3.py,e2104ea0ab,,/data/baiyixue/CAD/cleaned_json/03035_index_3.json,87
03035_index_3/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_3_step4.py,da3cd2be0c,,/data/baiyixue/CAD/cleaned_json/03035_index_3.json,98
03035_index_3/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_3_step5.py,5eb35950f5,,/data/baiyixue/CAD/cleaned_json/03035_index_3.json,99
03035_index_4/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_4_step2.py,0f2e918cf9,,/data/baiyixue/CAD/cleaned_json/03035_index_4.json,68
03035_index_4/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_4_step3.py,64e86cbb76,,/data/baiyixue/CAD/cleaned_json/03035_index_4.json,69
03035_index_4/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_4_step4.py,8853024af8,,/data/baiyixue/CAD/cleaned_json/03035_index_4.json,98
03035_index_4/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_4_step5.py,ff5bf63ac5,,/data/baiyixue/CAD/cleaned_json/03035_index_4.json,99
03035_index_5/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03035_index_5.json,
03035_index_5/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_5_step5.py,fdfe7532ce,,/data/baiyixue/CAD/cleaned_json/03035_index_5.json,99
03035_index_6/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_6_step2.py,3e62fc667a,,/data/baiyixue/CAD/cleaned_json/03035_index_6.json,27
03035_index_6/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_6_step4.py,4b8fb44b95,,/data/baiyixue/CAD/cleaned_json/03035_index_6.json,98
03035_index_6/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_6_step5.py,373872e98b,,/data/baiyixue/CAD/cleaned_json/03035_index_6.json,99
03035_index_6/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_6_step6.py,5ded387934,,/data/baiyixue/CAD/cleaned_json/03035_index_6.json,100
03035_index_7/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_7_step2.py,52370bc1b3,,/data/baiyixue/CAD/cleaned_json/03035_index_7.json,21
03035_index_7/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_7_step4.py,b268083460,,/data/baiyixue/CAD/cleaned_json/03035_index_7.json,98
03035_index_7/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_7_step5.py,b7450f3aa4,,/data/baiyixue/CAD/cleaned_json/03035_index_7.json,99
03035_index_7/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/03035_index_7_step6.py,6a02fd823f,,/data/baiyixue/CAD/cleaned_json/03035_index_7.json,100
03036_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03036_index_1_step1.py,f766168eee,,/data/baiyixue/CAD/cleaned_json/03036_index_1.json,1
03036_index_3/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03036_index_3.json,
03036_index_3/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03036_index_3_step1.py,f766168eee,,/data/baiyixue/CAD/cleaned_json/03036_index_3.json,1
03036_index_3/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03036_index_3_step2.py,149d737d61,,/data/baiyixue/CAD/cleaned_json/03036_index_3.json,2
03036_index_3/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03036_index_3_step3.py,71a26cf2b7,,/data/baiyixue/CAD/cleaned_json/03036_index_3.json,3
03036_index_4/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03036_index_4.json,
03036_index_4/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03036_index_4_step1.py,85d6fb444b,,/data/baiyixue/CAD/cleaned_json/03036_index_4.json,1
03036_index_4/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03036_index_4_step2.py,3b8416e56b,,/data/baiyixue/CAD/cleaned_json/03036_index_4.json,2
03037_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03037_index_1_step1.py,2c889c07b7,,/data/baiyixue/CAD/cleaned_json/03037_index_1.json,1
03037_index_1/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03037_index_1_step2.py,51db2a630c,,/data/baiyixue/CAD/cleaned_json/03037_index_1.json,2
03037_index_2/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/03037_index_2_step4.py,62347d1929,,/data/baiyixue/CAD/cleaned_json/03037_index_2.json,4
03037_index_4/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/03037_index_4_step4.py,e9867e50f5,,/data/baiyixue/CAD/cleaned_json/03037_index_4.json,4
03037_index_4/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/03037_index_4_step5.py,e4c9fabd2f,,/data/baiyixue/CAD/cleaned_json/03037_index_4.json,5
03037_index_5/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03037_index_5.json,
03037_index_5/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03037_index_5_step1.py,bbc5055281,,/data/baiyixue/CAD/cleaned_json/03037_index_5.json,1
03037_index_5/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03037_index_5_step2.py,eab53ae587,,/data/baiyixue/CAD/cleaned_json/03037_index_5.json,2
03037_index_5/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03037_index_5_step3.py,226db2ae1a,,/data/baiyixue/CAD/cleaned_json/03037_index_5.json,4
03037_index_5/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/03037_index_5_step4.py,b9e2f69f34,,/data/baiyixue/CAD/cleaned_json/03037_index_5.json,5
03037_index_6/step0,,,[START],/data/baiyixue/CAD/cleaned_json/03037_index_6.json,
03037_index_6/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/03037_index_6_step1.py,2c889c07b7,,/data/baiyixue/CAD/cleaned_json/03037_index_6.json,1
03037_index_6/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/03037_index_6_step2.py,415497fdda,,/data/baiyixue/CAD/cleaned_json/03037_index_6.json,2
03037_index_6/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/03037_index_6_step3.py,478eaf4549,,/data/baiyixue/CAD/cleaned_json/03037_index_6.json,3
03037_index_6/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/03037_index_6_step4.py,62347d1929,,/data/baiyixue/CAD/cleaned_json/03037_index_6.json,4
